0.0000000000000002220446049250313100000000 | 0.0000000182903667195700110000000000000000 
0.0000000004588037727515370500000000000000 | 0.0000000262848594105580260000000000000000 
0.0000000009250625820911295700000000000000 | 0.0000000264903319419085290000000000000000 
0.0000000011849624614868048000000000000000 | 0.0000000226104343858946070000000000000000 
0.0000000004843584422431490600000000000000 | 0.0000000069266536673051604000000000000000 
0.0000000006600286983626801900000000000000 | 0.0000000075441692060085330000000000000000 
0.0000000007689384684539390900000000000000 | 0.0000000073159659580435132000000000000000 
0.0000000013665315545807744000000000000000 | 0.0000000111295134219702160000000000000000 
0.0000000010037659592398995000000000000000 | 0.0000000071421649427971801000000000000000 
0.0000000005795441904155040900000000000000 | 0.0000000036590962204652300000000000000000 
0.0000000006203146885042087900000000000000 | 0.0000000035179771873394827000000000000000 
0.0000000000123268062424131130000000000000 | 0.0000000000634129693199980690000000000000 
0.0000000040775672838222476000000000000000 | 0.0000000191834488016962010000000000000000 
0.0000000036208535059145674000000000000000 | 0.0000000156836409970217970000000000000000 
0.0000000038621943421190963000000000000000 | 0.0000000154904172267045230000000000000000 
0.0000000032238696157094182000000000000000 | 0.0000000120316469565118210000000000000000 
0.0000000078988668938961837000000000000000 | 0.0000000275466279786584780000000000000000 
0.0000000077651041152648759000000000000000 | 0.0000000253985176779103480000000000000000 
0.0000000071232643117369321000000000000000 | 0.0000000219231580667056390000000000000000 
0.0000000070556229747609223000000000000000 | 0.0000000204910219347986810000000000000000 
0.0000000027319848605600328000000000000000 | 0.0000000075060671567150905000000000000000 
0.0000000016052132956190235000000000000000 | 0.0000000041817236340335739000000000000000 
0.0000000025548199111824488000000000000000 | 0.0000000063234029679115622000000000000000 
0.0000000042432262148395239000000000000000 | 0.0000000099964172495248249000000000000000 
0.0000000059857548917463532000000000000000 | 0.0000000134442296184644760000000000000000 
0.0000000064669722910082328000000000000000 | 0.0000000138684696504576270000000000000000 
0.0000000005801230607005436500000000000000 | 0.0000000011894274454249398000000000000000 
0.0000000006991824896829257300000000000000 | 0.0000000013722226133161541000000000000000 
0.0000000010876471945309163000000000000000 | 0.0000000020455674376584909000000000000000 
0.0000000078378635803844077000000000000000 | 0.0000000141398837638639920000000000000000 
